ultimateparentid,rssd,year,best_match,callReports_sample,summaryOfDeposits_sample,federalReserve_sample
6612,1199705,1990,1,0,0,1
6612,1199705,1991,1,0,0,1
6612,1199705,1992,1,0,0,1
6612,1199705,1993,1,0,0,1
6612,1199705,1994,1,0,1,1
6612,1199705,1995,1,0,1,1
6612,1199705,1996,1,0,1,1
6612,1199705,1997,1,0,1,1
6612,1199705,1998,1,0,1,1
6612,1199705,1999,1,0,1,1
6612,1199705,2001,1,0,0,1
6612,1199705,2002,1,0,0,0
6022,1199714,1987,1,0,0,1
6022,1199714,1988,1,0,0,1
6022,1199714,1989,1,0,0,1
6022,1199714,1990,1,0,0,1
6022,1199714,1991,1,0,0,1
6022,1199714,1992,1,0,0,1
6022,1199714,1993,1,0,0,1
6022,1199714,1994,1,0,1,1
6022,1199714,1995,1,0,1,1
6604,1199826,1986,1,0,0,0
6604,1199826,1987,1,0,0,1
6604,1199826,1988,1,0,0,1
6604,1199826,1989,1,0,0,1
6604,1199826,1990,1,0,0,1
6604,1199826,1991,1,0,0,1
6604,1199826,1992,1,0,0,1
6604,1199826,1993,1,0,0,0
6604,1199826,1995,1,0,0,0
6596,1199844,1984,1,0,0,0
6596,1199844,1985,1,0,0,0
6596,1199844,1986,1,0,0,0
6596,1199844,1987,1,0,0,1
6596,1199844,1988,1,0,0,1
6596,1199844,1989,1,0,0,1
6596,1199844,1990,1,0,0,1
6596,1199844,1991,1,0,0,1
6596,1199844,1992,1,0,0,1
6596,1199844,1993,1,0,0,1
6596,1199844,1994,1,0,1,1
6596,1199844,1995,1,0,1,1
6596,1199844,1996,1,0,1,1
6596,1199844,1997,1,0,1,1
6596,1199844,1998,1,0,1,1
6596,1199844,1999,1,0,1,1
6596,1199844,2000,1,0,1,1
6596,1199844,2001,1,0,1,1
6596,1199844,2002,1,0,1,1
88969,1199844,2002,1,0,1,1
6596,1199844,2003,1,0,1,1
6596,1199844,2004,1,0,1,1
6596,1199844,2005,1,0,1,1
6596,1199844,2006,1,0,1,1
6596,1199844,2007,1,0,1,1
6596,1199844,2008,1,0,1,1
6596,1199844,2009,1,0,1,1
6596,1199844,2010,1,0,1,1
6596,1199844,2011,1,0,1,1
6596,1199844,2012,1,0,1,1
6596,1199844,2013,1,0,1,1
6596,1199844,2014,1,0,1,1
6596,1199844,2015,1,0,1,1
6596,1199844,2016,1,0,1,1
95368,1200290,2005,1,0,1,1
95368,1200290,2007,1,0,1,1
83468,1200393,2001,1,0,1,1
12281,1202098,1995,0,0,1,1
12281,1202098,1998,0,0,1,1
108926,1203602,2000,1,0,1,1
108926,1203602,2003,1,0,1,1
108926,1203602,2004,1,0,1,1
108926,1203602,2005,1,0,1,1
108926,1203602,2006,1,0,1,1
108926,1203602,2008,1,0,1,1
108926,1203602,2009,1,0,1,1
108926,1203602,2010,1,0,1,1
108926,1203602,2011,1,0,1,1
108926,1203602,2012,1,0,1,1
108926,1203602,2013,1,0,1,1
108926,1203602,2014,1,0,1,1
108926,1203602,2015,1,0,1,1
108926,1203602,2016,1,0,1,1
21205,1203974,1995,1,0,1,1
1642,1204001,2001,1,0,0,0
1642,1204001,2007,1,0,0,0
1642,1204001,2009,1,0,0,0
1642,1204001,2010,1,0,0,0
1642,1204001,2011,1,0,0,0
1642,1204001,2012,1,0,0,0
1642,1204001,2014,1,0,0,0
126480,1204029,1989,1,0,0,1
126480,1204029,1990,1,0,0,1
126480,1204029,1992,1,0,0,1
126480,1204029,1995,1,0,1,1
126480,1204029,1997,1,0,1,1
126480,1204029,1998,1,0,1,1
126480,1204029,1999,1,0,1,1
126480,1204029,2000,1,0,1,1
126480,1204029,2001,1,0,1,1
126480,1204029,2003,1,0,1,1
126480,1204029,2004,1,0,1,1
126480,1204029,2005,1,0,1,1
126480,1204029,2006,1,0,1,1
126480,1204029,2007,1,0,1,1
109395,1204300,1994,0,0,1,1
156050,1204627,2015,1,0,1,1
159930,1204627,2015,0,0,1,1
156050,1204627,2016,1,0,1,1
19861,1204784,1987,0,0,0,1
19861,1204784,1988,0,0,0,1
19861,1204784,1989,0,0,0,1
19861,1204784,1990,0,0,0,1
19861,1204784,1991,0,0,0,1
19861,1204784,1992,0,0,0,1
19861,1204784,1993,0,0,0,1
19861,1204784,1995,0,0,1,1
19861,1204784,1996,0,0,1,1
19861,1204784,1997,0,0,1,1
19861,1204784,1998,0,0,1,1
109395,1204805,1994,1,0,1,1
161485,1206760,2016,1,0,1,1
11633,1207002,1988,1,0,0,1
11633,1207002,1992,1,0,0,1
11633,1207002,1993,1,0,0,1
11633,1207002,1994,1,0,1,1
11633,1207002,1995,1,0,1,1
11633,1207002,1996,1,0,1,1
11633,1207002,1997,1,0,1,1
11633,1207002,1998,1,0,0,1
23123,1207486,2016,0,0,1,1
6300,1207516,1988,1,0,0,1
156319,1207682,2015,0,0,1,1
88691,1207691,2002,0,0,1,1
88691,1207691,2003,0,0,1,1
88691,1207691,2004,0,0,1,1
88691,1207691,2006,0,0,1,1
88691,1207691,2007,0,0,1,1
88691,1207691,2008,0,0,1,1
88691,1207691,2009,0,0,1,1
88691,1207691,2011,0,0,1,1
88691,1207691,2012,0,0,1,1
88691,1207691,2013,0,0,1,1
88691,1207691,2014,0,0,1,1
88691,1207691,2015,0,0,1,1
88691,1207691,2016,0,0,1,1
83658,1208120,2001,0,0,1,1
83658,1208120,2003,0,0,1,1
83658,1208120,2005,0,0,1,1
83658,1208120,2006,0,0,1,1
83658,1208120,2010,0,0,1,1
83658,1208120,2012,0,0,1,1
83658,1208120,2014,0,0,1,1
83658,1208120,2015,0,0,1,1
83658,1208120,2016,0,0,1,1
6485,1208184,1989,1,0,0,1
6485,1208184,1990,1,0,0,1
6485,1208184,1991,1,0,0,1
6485,1208184,1995,1,0,1,1
6485,1208184,2003,1,0,1,1
6485,1208184,2004,1,0,1,1
6485,1208184,2006,1,0,1,1
6485,1208184,2007,1,0,1,1
6485,1208184,2008,1,0,1,1
6485,1208184,2011,1,0,1,1
6485,1208184,2012,1,0,1,1
146536,1208184,2013,1,0,1,1
6485,1208184,2013,1,0,1,1
146536,1208184,2014,1,0,1,1
6485,1208184,2014,1,0,1,1
146536,1208184,2015,1,0,1,1
6485,1208184,2015,1,0,1,1
146536,1208184,2016,1,0,1,1
24315,1208241,2001,1,0,0,0
14083,1208559,1993,0,0,0,1
14083,1208559,1994,0,0,1,1
14083,1208559,2000,0,0,1,1
14083,1208559,2002,0,0,1,1
14083,1208559,2008,0,0,1,1
14083,1208559,2010,0,0,1,1
14083,1208559,2011,0,0,1,1
14083,1208559,2012,0,0,1,1
14083,1208559,2014,0,0,1,1
14083,1208559,2015,0,0,1,1
14083,1208559,2016,0,0,1,1
13357,1208661,1998,1,0,1,1
13357,1208661,1999,1,0,1,1
13357,1208661,2001,1,0,1,1
13357,1208661,2003,1,0,1,1
13357,1208661,2004,1,0,1,1
13357,1208661,2006,1,0,1,1
13357,1208661,2008,1,0,1,1
141891,1208906,1992,1,0,0,1
141891,1208906,2002,1,0,1,1
141891,1208906,2007,1,0,1,1
141891,1208906,2008,1,0,1,1
141891,1208906,2011,1,0,1,1
141891,1208906,2012,1,0,1,1
141891,1208906,2013,1,0,1,1
141891,1208906,2014,1,0,1,1
141891,1208906,2015,1,0,1,1
141891,1208906,2016,1,0,1,1
31893,1209480,1998,1,0,1,1
31893,1209480,2015,1,0,1,1
132907,1209716,2010,0,0,1,1
133320,1209789,2010,1,0,1,1
133320,1209789,2011,1,0,1,1
28527,1209828,1986,1,0,0,0
28527,1209828,1990,1,0,0,1
28527,1209828,1991,1,0,0,1
28527,1209828,1993,1,0,0,1
28527,1209828,2003,1,0,1,1
28527,1209828,2005,1,0,1,1
28527,1209828,2006,1,0,1,1
28527,1209828,2012,1,0,0,1
103819,1210066,2006,1,0,1,1
103819,1210066,2012,1,0,1,1
19861,1210404,1987,0,0,0,1
19861,1210404,1988,0,0,0,1
19861,1210404,1989,0,0,0,1
19861,1210404,1990,0,0,0,1
6340,1217702,1989,1,0,0,1
2035,1229901,1989,1,0,0,1
2035,1229901,1997,1,0,0,1
2035,1229901,1999,1,0,0,1
16446,1229901,2006,1,0,0,1
2035,1229901,2010,1,0,0,1
9779,1230587,1999,1,0,0,1
113442,1231333,2002,1,0,1,1
113442,1231333,2003,1,0,1,1
113442,1231333,2004,1,0,1,1
113442,1231333,2005,1,0,1,1
113442,1231333,2012,1,0,1,1
113442,1231333,2013,1,0,1,1
113442,1231333,2014,1,0,1,1
113442,1231333,2015,1,0,1,1
113442,1231333,2016,1,0,1,1
100293,1231342,1987,1,0,0,1
100293,1231342,1988,1,0,0,1
100293,1231342,1989,1,0,0,1
100293,1231342,1990,1,0,0,1
100293,1231342,1991,1,0,0,1
100293,1231342,1992,1,0,0,1
100293,1231342,1993,1,0,0,1
100293,1231342,1994,1,0,1,1
100293,1231342,1995,1,0,1,1
100293,1231342,1996,1,0,1,1
100293,1231342,1997,1,0,0,1
100293,1231342,1998,1,0,0,1
100293,1231342,1999,1,0,0,1
100293,1231342,2000,1,0,1,1
100293,1231342,2001,1,0,1,1
100293,1231342,2002,1,0,1,1
100293,1231342,2003,1,0,1,1
100293,1231342,2004,1,0,1,1
100293,1231342,2005,1,0,0,1
100293,1231342,2006,1,0,0,1
100293,1231342,2007,1,0,0,1
100293,1231342,2008,1,0,0,1
100293,1231342,2009,1,0,0,1
100293,1231342,2010,1,0,0,1
100293,1231342,2011,1,0,0,1
100293,1231342,2012,1,0,0,1
100293,1231342,2013,1,0,0,1
100293,1231342,2014,1,0,1,1
100293,1231342,2015,1,0,1,1
100293,1231342,2016,1,0,1,1
139639,1231418,1987,1,0,0,1
139639,1231418,1988,1,0,0,1
139639,1231418,1989,1,0,0,1
139639,1231418,1990,1,0,0,1
139639,1231418,1991,1,0,0,1
139639,1231418,1992,1,0,0,1
139639,1231418,1993,1,0,0,1
139639,1231418,1994,1,0,1,1
139639,1231418,1995,1,0,1,1
139639,1231418,1996,1,0,1,1
139639,1231418,1997,1,0,1,1
139639,1231418,1998,1,0,0,1
139639,1231418,1999,1,0,0,1
139639,1231418,2000,1,0,0,1
139639,1231418,2001,1,0,0,1
139639,1231418,2002,1,0,0,1
139639,1231418,2003,1,0,0,1
139639,1231418,2004,1,0,0,1
139639,1231418,2005,1,0,1,1
139639,1231418,2006,1,0,1,1
139639,1231418,2007,1,0,1,1
139639,1231418,2008,1,0,1,1
139639,1231418,2009,1,0,1,1
139639,1231418,2010,1,0,1,1
139639,1231418,2011,1,0,1,1
139639,1231418,2012,1,0,1,1
139639,1231418,2013,1,0,1,1
139639,1231418,2014,1,0,1,1
139639,1231418,2015,1,0,1,1
139639,1231418,2016,1,0,1,1
109972,1231780,1994,0,0,1,1
109972,1231780,1995,0,0,1,1
36078,1231968,1987,1,0,0,1
36078,1231968,1988,1,0,0,1
36078,1231968,1989,1,0,0,1
36078,1231968,1990,1,0,0,1
36078,1231968,1991,1,0,0,1
36078,1231968,1992,1,0,0,1
36078,1231968,1993,1,0,0,1
36078,1231968,2000,1,0,1,1
36078,1231968,2001,1,0,1,1
36078,1231968,2002,1,0,1,1
36078,1231968,2003,1,0,1,1
36078,1231968,2004,1,0,1,1
36078,1231968,2005,1,0,1,1
36078,1231968,2006,1,0,1,1
36078,1231968,2007,1,0,1,1
36078,1231968,2008,1,0,1,1
36078,1231968,2009,1,0,1,1
36078,1231968,2010,1,0,1,1
36078,1231968,2011,1,0,1,1
36078,1231968,2012,1,0,1,1
36078,1231968,2013,1,0,1,1
36078,1231968,2014,1,0,1,1
36078,1231968,2015,1,0,1,1
36078,1231968,2016,1,0,1,1
9323,1232385,2003,1,0,1,1
9323,1232385,2009,1,0,0,1
9323,1232385,2010,1,0,0,1
9323,1232385,2014,1,0,0,1
93497,1232497,2004,0,0,1,1
12630,1232536,1987,1,0,0,1
12630,1232536,1988,1,0,0,1
12630,1232536,1989,1,0,0,1
12630,1232536,1992,1,0,0,1
12630,1232536,1993,1,0,0,1
12630,1232536,1994,1,0,1,1
12630,1232536,1995,1,0,1,1
12630,1232536,1996,1,0,1,1
12630,1232536,1997,1,0,1,1
12630,1232536,1998,1,0,1,1
12630,1232536,1999,1,0,1,1
12630,1232536,2000,1,0,1,1
12630,1232536,2001,1,0,1,1
12630,1232536,2002,1,0,1,1
12630,1232536,2003,1,0,1,1
12630,1232536,2004,1,0,1,1
12630,1232536,2005,1,0,1,1
12630,1232536,2006,1,0,1,1
12630,1232536,2007,1,0,1,1
12630,1232536,2008,1,0,1,1
12630,1232536,2009,1,0,1,1
12630,1232536,2010,1,0,1,1
12630,1232536,2011,1,0,1,1
12630,1232536,2012,1,0,1,1
12630,1232536,2013,1,0,1,1
12630,1232536,2014,1,0,1,1
12630,1232536,2015,1,0,1,1
12630,1232536,2016,1,0,1,1
1723,1232974,1989,1,0,0,1
1723,1232974,1993,1,0,0,1
127254,1233711,1987,1,0,0,1
127254,1233711,1988,1,0,0,1
127254,1233711,1989,1,0,0,1
127254,1233711,1990,1,0,0,1
127254,1233711,1991,1,0,0,1
127254,1233711,1992,1,0,0,1
127254,1233711,1993,1,0,0,1
127254,1233711,1994,1,0,0,1
9626,1235135,1990,1,0,0,1
9626,1235135,1991,1,0,0,1
9626,1235135,1992,1,0,0,1
9626,1235135,1993,1,0,0,1
9626,1235135,1994,1,0,0,1
3092,1235368,1992,1,0,0,1
3092,1235368,1999,1,0,0,1
3092,1235368,2001,1,0,0,1
37308,1235407,1997,1,0,0,1
37308,1235407,2000,1,0,0,1
2756,1237782,1989,1,0,0,1
15538,1237782,1993,1,0,0,1
15538,1237782,1994,1,0,0,1
15538,1237782,1996,1,0,0,1
139115,1238471,1987,0,0,0,1
127943,1238471,1987,1,0,0,1
139115,1238471,1988,0,0,0,1
127943,1238471,1988,1,0,0,1
139115,1238471,1989,1,0,0,1
127943,1238471,1989,1,0,0,1
139115,1238471,1990,1,0,0,1
127943,1238471,1990,1,0,0,1
139115,1238471,1991,1,0,0,1
127943,1238471,1991,1,0,0,1
127943,1238471,1992,1,0,0,1
139115,1238471,1992,0,0,0,1
127943,1238471,1993,1,0,0,1
139115,1238471,1993,1,0,0,1
139115,1238471,1994,0,0,1,1
139115,1238471,1995,0,0,1,1
127943,1238471,1996,0,0,1,1
127943,1238471,1997,0,0,1,1
27293,1238471,1998,0,0,1,1
127943,1238471,1999,1,0,0,1
139115,1238471,1999,1,0,0,1
127943,1238471,2000,1,0,0,1
27293,1238471,2000,0,0,0,1
139115,1238471,2000,1,0,0,1
127943,1238471,2001,1,0,1,1
139115,1238471,2002,1,0,1,1
139115,1238471,2003,1,0,0,1
139115,1238471,2004,1,0,0,1
139115,1238471,2005,1,0,0,1
139115,1238471,2006,1,0,0,1
99891,1238471,2007,1,0,0,1
139115,1238471,2008,1,0,0,1
139115,1238471,2009,1,0,0,1
139115,1238471,2010,1,0,0,1
89357,1238471,2011,0,0,0,1
64482,1238471,2012,1,0,0,1
7827,1238565,1997,1,0,1,1
7827,1238565,1998,1,0,1,1
125693,1238565,2008,0,0,1,1
125693,1238565,2009,0,0,1,1
125693,1238565,2010,0,0,1,1
125693,1238565,2011,0,0,1,1
125693,1238565,2012,0,0,1,1
125693,1238565,2013,0,0,1,1
115115,1238565,2013,0,0,1,1
13764,1238592,1994,1,0,1,1
13764,1238592,1996,1,0,1,1
13764,1238592,1997,1,0,1,1
38966,1238770,1987,1,0,0,1
8857,1238770,1987,1,0,0,1
8834,1238770,1987,1,0,0,1
8857,1238770,1988,1,0,0,1
8834,1238770,1988,1,0,0,1
38966,1238770,1988,1,0,0,1
8834,1238770,1989,1,0,0,1
8857,1238770,1989,1,0,0,1
38966,1238770,1989,1,0,0,1
38966,1238770,1990,1,0,0,1
8857,1238770,1990,1,0,0,1
8834,1238770,1990,1,0,0,1
38966,1238770,1991,1,0,0,1
8834,1238770,1991,1,0,0,1
8857,1238770,1991,1,0,0,1
38966,1238770,1992,1,0,0,1
8857,1238770,1992,1,0,0,1
8834,1238770,1992,1,0,0,1
38966,1238770,1993,1,0,0,1
8857,1238770,1993,1,0,0,1
8834,1238770,1993,1,0,0,1
38966,1238770,1994,1,0,1,1
38966,1238770,1995,1,0,1,1
38966,1238770,1996,1,0,1,1
38966,1238770,1997,1,0,1,1
8834,1238770,1998,1,0,1,1
38966,1238770,1998,1,0,1,1
8857,1238770,1998,1,0,1,1
8834,1238770,1999,1,0,1,1
8857,1238770,1999,1,0,1,1
38966,1238770,1999,1,0,1,1
8834,1238770,2000,1,0,1,1
38125,1238770,2000,1,0,1,1
8857,1238770,2000,1,0,1,1
8857,1238770,2001,1,0,0,1
8834,1238770,2001,1,0,0,1
8834,1238770,2002,1,0,0,1
8857,1238770,2002,1,0,0,1
8857,1238770,2003,1,0,0,1
8834,1238770,2003,1,0,0,1
8857,1238770,2004,1,0,0,1
8834,1238770,2004,1,0,0,1
8834,1238770,2005,1,0,0,1
8834,1238789,1987,1,0,0,1
8834,1238789,1988,1,0,0,1
8834,1238789,1989,1,0,0,1
8834,1238789,1990,1,0,0,1
8834,1238789,1991,1,0,0,1
8834,1238789,1992,1,0,0,1
8834,1238789,1993,1,0,0,1
8834,1238789,1998,1,0,1,1
8834,1238789,1999,1,0,1,1
8834,1238789,2000,1,0,1,1
8834,1238789,2001,1,0,0,1
8834,1238789,2002,1,0,0,1
139643,1238967,1994,1,0,1,1
139643,1238967,1995,1,0,1,1
139643,1238967,1996,1,0,1,1
139643,1238967,1997,1,0,1,1
121192,1239254,1988,1,0,0,1
121192,1239254,1989,1,0,0,1
121192,1239254,1990,1,0,0,1
121192,1239254,1991,1,0,0,1
121192,1239254,1992,1,0,0,1
121192,1239254,1993,1,0,0,1
121192,1239254,1994,1,0,1,1
121192,1239254,1995,1,0,1,1
121192,1239254,1996,1,0,1,1
121192,1239254,1997,1,0,1,1
121192,1239254,1998,1,0,1,1
121192,1239254,2008,1,0,1,1
121192,1239254,2009,1,0,1,1
121192,1239254,2010,1,0,1,1
121192,1239254,2011,1,0,1,1
121192,1239254,2012,1,0,1,1
121192,1239254,2013,1,0,1,1
121192,1239254,2014,1,0,1,1
121192,1239254,2015,1,0,1,1
121192,1239254,2016,1,0,1,1
21271,1239393,2014,1,0,0,1
21271,1239393,2015,1,0,0,1
22958,1239423,1995,1,0,0,1
22958,1239423,2000,1,0,0,1
22958,1239423,2003,1,0,0,1
22958,1239423,2008,1,0,0,1
22958,1239423,2009,1,0,0,1
22958,1239423,2011,1,0,0,1
10697,1239610,1991,1,0,0,1
10697,1239610,1995,1,0,1,1
10697,1239610,2000,1,0,0,1
10697,1239610,2015,1,0,0,1
8884,1240009,2014,0,0,0,1
8884,1240009,2015,0,0,0,1
8884,1240009,2016,0,0,0,1
34338,1240737,1987,1,0,0,1
34338,1240737,1989,1,0,0,1
34338,1240737,1992,1,0,0,1
34338,1240737,1995,1,0,1,1
34338,1240737,1996,1,0,1,1
34338,1240737,1997,1,0,1,1
34338,1240737,1998,1,0,1,1
34338,1240737,1999,1,0,1,1
34338,1240737,2000,1,0,1,1
34338,1240737,2001,1,0,1,1
34338,1240737,2002,1,0,1,1
34338,1240737,2003,1,0,1,1
34338,1240737,2004,1,0,1,1
34338,1240737,2005,1,0,1,1
34338,1240737,2006,1,0,1,1
34338,1240737,2007,1,0,0,1
34338,1240737,2008,1,0,0,1
34338,1240737,2009,1,0,0,1
34338,1240737,2010,1,0,0,1
34338,1240737,2011,1,0,0,1
34338,1240737,2012,1,0,0,1
34338,1240737,2013,1,0,0,1
34338,1240737,2014,1,0,0,1
34338,1240737,2015,1,0,1,1
34338,1240737,2016,1,0,1,1
17337,1241323,1987,0,0,0,1
17337,1241323,1988,0,0,0,1
17337,1241323,1989,0,0,0,1
17337,1241323,1990,0,0,0,1
17337,1241323,1991,0,0,0,1
17337,1241323,1992,0,0,0,1
17337,1241323,1993,0,0,0,1
17337,1241323,1994,0,0,0,1
17337,1241323,1995,0,0,0,1
17337,1241323,1996,0,0,0,1
17337,1241323,1998,1,0,0,1
17337,1241323,2001,1,0,0,1
17337,1241323,2002,1,0,0,1
17337,1241323,2003,1,0,0,1
17337,1241323,2004,1,0,0,1
17337,1241323,2005,1,0,0,1
17337,1241323,2006,1,0,0,1
17337,1241323,2007,1,0,0,1
17337,1241323,2008,1,0,0,1
17337,1241323,2009,1,0,0,1
17337,1241323,2010,1,0,0,1
17337,1241323,2011,1,0,0,1
17337,1241323,2012,1,0,0,1
17337,1241323,2013,1,0,0,1
17337,1241323,2014,1,0,0,1
17337,1241323,2015,1,0,0,1
17337,1241323,2016,1,0,0,1
37230,1241396,2011,1,0,1,1
38966,1241707,1987,1,0,0,1
8834,1241707,1987,1,0,0,1
38966,1241707,1988,1,0,0,1
8834,1241707,1988,1,0,0,1
8834,1241707,1989,1,0,0,1
38966,1241707,1989,1,0,0,1
38966,1241707,1990,1,0,0,1
8834,1241707,1990,1,0,0,1
38966,1241707,1991,1,0,0,1
8834,1241707,1991,1,0,0,1
38966,1241707,1992,1,0,0,1
8834,1241707,1992,1,0,0,1
8834,1241707,1993,1,0,0,1
38966,1241707,1993,1,0,0,1
38966,1241707,1994,1,0,1,1
38966,1241707,1995,1,0,1,1
38966,1241707,1996,1,0,1,1
38966,1241707,1997,1,0,1,1
38966,1241707,1998,1,0,1,1
8834,1241707,1998,1,0,1,1
8834,1241707,1999,1,0,1,1
38966,1241707,1999,1,0,1,1
38125,1241707,2000,1,0,1,1
8834,1241707,2000,1,0,1,1
8834,1241707,2001,1,0,0,1
8834,1241707,2002,1,0,0,1
8834,1241707,2003,1,0,0,1
8926,1241707,2003,1,0,0,1
8834,1241707,2004,1,0,0,1
8926,1241707,2004,1,0,0,1
8834,1241707,2005,1,0,0,1
167799,1241891,1993,1,0,0,1
167799,1241891,1997,1,0,0,1
167799,1241891,1998,1,0,0,1
167799,1241891,1999,1,0,0,1
167799,1241891,2000,1,0,0,1
167799,1241891,2001,1,0,0,1
167799,1241891,2002,1,0,0,1
167799,1241891,2004,1,0,0,1
167799,1241891,2005,1,0,0,1
167799,1241891,2006,1,0,0,1
167799,1241891,2007,1,0,0,1
167799,1241891,2008,1,0,0,1
167799,1241891,2009,1,0,0,1
167799,1241891,2010,1,0,0,1
167799,1241891,2011,1,0,0,1
167799,1241891,2012,1,0,0,1
167799,1241891,2013,1,0,0,1
167799,1241891,2014,1,0,0,1
167799,1241891,2015,1,0,0,1
167799,1241891,2016,1,0,0,1
157321,1241903,2015,1,0,0,1
157321,1241903,2016,1,0,0,1
14792,1241967,1999,1,0,0,1
7886,1241985,1987,1,0,0,1
7886,1241985,1988,1,0,0,1
7886,1241985,1989,1,0,0,1
7886,1241985,1990,1,0,0,1
7886,1241985,1991,1,0,0,1
7886,1241985,1992,1,0,0,1
7886,1241985,1993,1,0,0,1
7886,1241985,1994,1,0,0,1
7886,1241985,1995,1,0,0,1
7886,1241985,1996,1,0,0,1
7886,1241985,1997,1,0,0,1
7886,1241985,1998,1,0,0,1
7886,1241985,1999,1,0,0,1
7886,1241985,2000,1,0,0,1
7886,1241985,2001,1,0,1,1
7886,1241985,2002,1,0,1,1
7886,1241985,2003,1,0,1,1
7886,1241985,2004,1,0,1,1
7886,1241985,2005,1,0,1,1
7886,1241985,2006,1,0,1,1
7886,1241985,2007,1,0,1,1
7886,1241985,2008,1,0,1,1
7886,1241985,2009,1,0,1,1
7886,1241985,2010,1,0,1,1
7886,1241985,2011,1,0,1,1
7886,1241985,2012,1,0,1,1
7886,1241985,2013,1,0,1,1
7886,1241985,2014,1,0,1,1
7886,1241985,2015,1,0,1,1
7886,1241985,2016,1,0,1,1
6127,1241994,1987,1,0,0,1
6127,1241994,1988,1,0,0,1
6127,1241994,1989,1,0,0,1
6127,1241994,1990,1,0,0,1
6127,1241994,1991,1,0,0,1
6127,1241994,1992,1,0,0,1
6127,1241994,1993,1,0,0,1
6127,1241994,1994,1,0,0,1
6127,1241994,1995,1,0,0,1
6127,1241994,1996,1,0,0,1
6127,1241994,1997,1,0,0,1
6127,1241994,1998,1,0,0,1
6127,1241994,1999,1,0,0,1
6127,1241994,2000,1,0,0,1
6127,1241994,2001,1,0,0,1
6127,1241994,2002,1,0,0,1
6127,1241994,2003,1,0,0,1
6127,1241994,2004,1,0,0,1
6127,1241994,2005,1,0,0,1
6127,1241994,2006,1,0,0,1
6127,1241994,2007,1,0,0,1
6127,1241994,2008,1,0,0,1
6127,1241994,2009,1,0,0,1
6127,1241994,2010,1,0,0,1
6127,1241994,2011,1,0,0,1
6127,1241994,2012,1,0,0,1
6127,1241994,2013,1,0,0,1
6127,1241994,2014,1,0,0,1
6127,1241994,2015,1,0,0,1
6127,1241994,2016,1,0,0,1
7900,1242021,1987,1,0,0,1
7900,1242021,1988,1,0,0,1
7900,1242021,1989,1,0,0,1
7900,1242021,1990,1,0,0,1
7900,1242021,1991,1,0,0,1
7900,1242021,1992,1,0,0,1
7900,1242021,1993,1,0,0,1
7900,1242021,1994,1,0,0,1
7900,1242021,1995,1,0,0,1
7900,1242021,1996,1,0,0,1
7900,1242021,1997,1,0,0,1
7900,1242021,1998,1,0,0,1
7900,1242021,1999,1,0,0,1
7900,1242021,2000,1,0,0,1
7900,1242021,2001,1,0,0,1
7900,1242021,2002,1,0,0,1
7900,1242021,2003,1,0,0,1
7900,1242021,2004,1,0,0,1
7900,1242021,2005,1,0,0,1
7900,1242021,2006,1,0,0,1
7900,1242021,2007,1,0,0,1
7900,1242021,2008,1,0,0,1
7900,1242021,2009,1,0,0,1
7900,1242021,2010,1,0,0,1
7900,1242021,2011,1,0,0,1
7900,1242021,2012,1,0,0,1
7900,1242021,2013,1,0,0,1
7900,1242021,2014,1,0,0,1
7900,1242021,2015,1,0,0,1
7900,1242021,2016,1,0,0,1
7850,1242030,1987,1,0,0,1
7850,1242030,1988,1,0,0,1
7850,1242030,1989,1,0,0,1
7850,1242030,1990,1,0,0,1
7850,1242030,1991,1,0,0,1
7850,1242030,1992,1,0,0,1
7850,1242030,1993,1,0,0,1
7850,1242030,1994,1,0,0,1
7850,1242030,1995,1,0,0,1
7850,1242030,1996,1,0,1,1
7850,1242030,1997,1,0,1,1
7850,1242030,1998,1,0,1,1
7850,1242030,1999,1,0,1,1
7850,1242030,2000,1,0,1,1
7850,1242030,2001,1,0,0,1
7850,1242030,2002,1,0,0,1
7850,1242030,2003,1,0,0,1
7850,1242030,2004,1,0,0,1
7850,1242030,2005,1,0,0,1
7850,1242030,2006,1,0,0,1
7850,1242030,2007,1,0,0,1
7850,1242030,2008,1,0,1,1
7850,1242030,2009,1,0,1,1
7850,1242030,2010,1,0,1,1
7850,1242030,2011,1,0,1,1
7850,1242030,2012,1,0,1,1
7850,1242030,2013,1,0,1,1
7850,1242030,2014,1,0,1,1
7850,1242030,2015,1,0,1,1
7850,1242030,2016,1,0,0,1
9013,1242049,1987,1,0,0,1
9013,1242049,1988,1,0,0,1
9013,1242049,1989,1,0,0,1
9013,1242049,1990,1,0,0,1
9013,1242049,1992,1,0,0,1
9013,1242049,1993,1,0,0,1
9013,1242049,1994,1,0,0,1
9013,1242049,1995,1,0,0,1
9013,1242049,1996,1,0,0,1
9013,1242049,1997,1,0,0,1
9013,1242049,1998,1,0,0,1
9013,1242049,1999,1,0,0,1
9013,1242049,2000,1,0,0,1
9013,1242049,2002,1,0,0,1
9013,1242049,2003,1,0,0,1
9013,1242049,2004,1,0,0,1
9013,1242049,2005,1,0,0,1
9013,1242049,2011,1,0,0,1
9013,1242049,2012,1,0,0,1
9013,1242049,2013,1,0,0,1
9013,1242049,2016,1,0,0,1
29547,1242058,1987,1,0,0,1
29547,1242058,1988,1,0,0,1
29547,1242058,1989,1,0,0,1
29547,1242058,1990,1,0,0,1
29547,1242058,1991,1,0,0,1
